Freq.,Rectangular,von Hann,Hamming,SFT3F (full),SFT3F (4 bit),SFT3F (8 bit)
0.399999999990541,0.757375047989093,0.900984200759217,0.879708522587309,1.000648820603814,0.999529347734178,1.000409215117883
0.400999999990518,0.756250426931275,0.900509020378054,0.879137126876853,1.000640646646578,0.999515928174016,1.000399918422194
0.401999999990494,0.755123903997076,0.900032853936069,0.878564609429470,1.000632342245181,0.999502368559063,1.000390489225340
0.402999999990470,0.753995485872933,0.899555702862205,0.877990972453184,1.000623906637976,0.999488668152281,1.000380926770943
0.403999999990447,0.752865179257971,0.899077568588159,0.877416218160249,1.000615339062164,0.999474826215517,1.000371230301476
0.404999999990423,0.751732990863689,0.898598452548282,0.876840348767008,1.000606638753797,0.999460842009518,1.000361399058279
0.405999999990399,0.750598927414054,0.898118356179623,0.876263366493955,1.000597804947779,0.999446714793920,1.000351432281548
0.406999999990376,0.749462995645357,0.897637280921913,0.875685273565692,1.000588836877887,0.999432443827282,1.000341329210366
0.407999999990352,0.748325202306303,0.897155228217602,0.875106072210982,1.000579733776754,0.999418028367056,1.000331089082676
0.408999999990328,0.747185554157710,0.896672199511773,0.874525764662620,1.000570494875894,0.999403467669621,1.000320711135316
0.409999999990305,0.746044057972588,0.896188196252188,0.873944353157496,1.000561119405697,0.999388760990272,1.000310194604005
0.410999999990281,0.744900720536037,0.895703219889269,0.873361839936554,1.000551606595430,0.999373907583227,1.000299538723352
0.411999999990257,0.743755548645147,0.895217271876084,0.872778227244771,1.000541955673257,0.999358906701639,1.000288742726867
0.412999999990234,0.742608549109078,0.894730353668396,0.872193517331207,1.000532165866231,0.999343757597595,1.000277805846963
0.413999999990210,0.741459728748750,0.894242466724562,0.871607712448876,1.000522236400302,0.999328459522122,1.000266727314957
0.414999999990187,0.740309094396945,0.893753612505596,0.871020814854812,1.000512166500331,0.999313011725197,1.000255506361086
0.415999999990163,0.739156652898182,0.893263792475138,0.870432826810028,1.000501955390080,0.999297413455740,1.000244142214496
0.416999999990139,0.738002411108617,0.892773008099439,0.869843750579483,1.000491602292229,0.999281663961635,1.000232634103261
0.417999999990116,0.736846375896134,0.892281260847426,0.869253588432155,1.000481106428382,0.999265762489725,1.000220981254389
0.418999999990092,0.735688554140029,0.891788552190573,0.868662342640882,1.000470467019059,0.999249708285817,1.000209182893810
0.419999999990068,0.734528952731091,0.891294883602991,0.868070015482454,1.000459683283716,0.999233500594690,1.000197238246402
0.420999999990045,0.733367578571508,0.890800256561388,0.867476609237557,1.000448754440746,0.999217138660104,1.000185146535986
0.421999999990021,0.732204438574744,0.890304672545046,0.866882126190747,1.000437679707478,0.999200621724796,1.000172906985329
0.422999999989997,0.731039539665635,0.889808133035891,0.866286568630514,1.000426458300193,0.999183949030494,1.000160518816160
0.423999999989974,0.729872888780064,0.889310639518376,0.865689938849137,1.000415089434117,0.999167119817915,1.000147981249161
0.424999999989950,0.728704492865063,0.888812193479547,0.865092239142758,1.000403572323438,0.999150133326773,1.000135293503980
0.425999999989926,0.727534358878686,0.888312796409022,0.864493471811342,1.000391906181303,0.999132988795790,1.000122454799243
0.426999999989903,0.726362493789906,0.887812449798961,0.863893639158637,1.000380090219829,0.999115685462689,1.000109464352544
0.427999999989879,0.725188904578708,0.887311155144140,0.863292743492251,1.000368123650106,0.999098222564214,1.000096321380464
0.428999999989856,0.724013598235746,0.886808913941822,0.862690787123494,1.000356005682194,0.999080599336115,1.000083025098564
